txid,timestamp,datetime,src_ip,dst_ip,primary_wallet,src_country,src_asn,label,entity_type,input_count,output_count,total_input_amount,total_output_amount,transaction_value,fee,fee_ratio,input_output_ratio,amount_in_out_ratio,fan_out_ratio,output_amount_variance,output_entropy,input_entropy,is_high_fanout,is_high_fanin,wallet_prior_tx_count,wallet_prior_sent_count,wallet_prior_recv_count,wallet_unique_ips_count,wallet_unique_asns_count,wallet_avg_sent_amount,wallet_std_sent_amount,wallet_avg_recv_amount,wallet_in_out_tx_ratio,ip_prior_tx_count,ip_associated_wallets_count,ip_unique_ports_used,is_standard_btc_port,is_ephemeral_src_port,shared_infrastructure_indicator,time_since_prev_wallet_tx,time_since_prev_ip_tx,burst_score,wallet_txs_last_1h,wallet_txs_last_6h,wallet_txs_last_24h,wallet_txs_last_7d,ip_txs_last_1h,ip_txs_last_24h,wallet_tx_velocity_per_hour,graph_degree,graph_in_degree,graph_out_degree,graph_pagerank,graph_2hop_neighbors,graph_3hop_neighbors
TX_007170_7445,2026-01-29 02:12:01,2026-01-29 02:12:01,104.244.72.228,185.220.101.232,1BTC00126b,United States,AS16509,0,EXCHANGE,14.0,13.0,6.435459,6.424696,6.435459,0.010763,0.0016724525787515702,1.0769230769230769,1.0016752543622298,0.9285707653065962,0.0027039781116213013,3.6921476979478323,3.8052181842188078,1.0,1.0,53.0,28.0,25.0,12.0,9.0,6.0513661785714286,7.731894520876853,5.45336476,0.8928571428571429,21.0,64.0,21.0,1.0,1.0,1.0,185312.0,239644.0,0.0003237782766186875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,16.0,15.0,0.1253574227851265,555.0,651.0
TX_007171_4066,2026-01-29 02:26:18,2026-01-29 02:26:18,45.33.32.148,119.81.130.29,1BTC00216y,Switzerland,AS51167,0,MERCHANT,4.0,3.0,2.361325,2.360216,2.361325,0.001109,0.0004696515727398812,1.3333333333333333,1.0004698722489807,0.7499981250046875,0.00624881581755556,1.5774886611400674,1.998061321778416,0.0,0.0,54.0,27.0,27.0,3.0,3.0,0.45982207407407405,0.32600934879777616,3.8230536296296296,1.0,28.0,28.0,28.0,1.0,1.0,1.0,322550.0,110514.0,0.00018601767167304237,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,6.0,5.0,0.0518654779297372,334.0,822.0
TX_007172_1725,2026-01-29 02:37:42,2026-01-29 02:37:42,103.21.244.224,91.200.12.179,1BTC01084a,India,AS55836,0,NORMAL_USER,2.0,2.0,0.47197,0.471808,0.47197,0.000162,0.0003432421552217302,1.0,1.0003433600108518,0.9999950000249999,0.0006207073959999996,0.9919393317408609,0.9993731584147258,0.0,0.0,124.0,96.0,28.0,8.0,5.0,0.8139455833333332,0.8492334044569828,2.3848342142857146,0.2916666666666667,76.0,39.0,76.0,0.0,1.0,1.0,28558.0,28558.0,0.0021009874633724393,0.0,0.0,2.0,20.0,0.0,2.0,0.08333333333333333,8.0,4.0,4.0,0.049436485838466084,92.0,1519.0
TX_007173_1502,2026-01-29 02:45:19,2026-01-29 02:45:19,194.87.144.10,51.15.89.38,1BTC00187c,Russia,AS12389,0,NORMAL_USER,1.0,2.0,0.684366,0.683837,0.684366,0.000529,0.00077297820172247,0.5,1.000773576159231,1.9999800001999979,0.001807992920249999,0.9888153862118874,0.0,0.0,0.0,177.0,145.0,32.0,13.0,8.0,3.443156255172414,4.03546874919713,3.127880125,0.2206896551724138,101.0,27.0,78.0,1.0,1.0,1.0,28943.0,28943.0,0.0020730401126099435,0.0,0.0,4.0,29.0,0.0,7.0,0.16666666666666666,7.0,3.0,4.0,0.04083605324252671,192.0,820.0
TX_007174_5849,2026-01-29 02:48:08,2026-01-29 02:48:08,103.21.244.57,198.51.100.36,1BTC00160z,India,AS55836,0,MINER,1.0,2.0,10.952727,10.936945999999999,10.952727,0.015781,0.001440828389130853,0.5,1.001442907371034,1.9999800001999979,0.5169135470889996,0.9874948646048392,0.0,0.0,0.0,50.0,14.0,36.0,3.0,3.0,7.641152928571428,3.441801237453445,4.274745916666666,2.5714285714285716,27.0,17.0,6.0,1.0,1.0,1.0,153447.0,153447.0,0.00039101448706126455,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,3.0,4.0,0.04487413356794212,241.0,807.0
TX_007175_0670,2026-01-29 02:55:41,2026-01-29 02:55:41,119.81.130.232,45.33.32.220,1BTC00596x,Singapore,AS4657,0,MERCHANT,2.0,1.0,1.02489,1.024126,1.02489,0.000764,0.0007454458527256584,2.0,1.0007460019567904,0.49999750001249993,0.0,0.0,0.998708727052311,0.0,0.0,54.0,20.0,34.0,2.0,1.0,0.45244475,0.3367084574096521,2.4743298529411764,1.7,81.0,69.0,62.0,0.0,1.0,1.0,347436.0,12645.0,0.0001726936759526159,0.0,0.0,0.0,3.0,0.0,5.0,0.0,7.0,4.0,3.0,0.043793559442704896,107.0,306.0
TX_007176_2221,2026-01-29 02:56:36,2026-01-29 02:56:36,91.200.12.192,198.51.100.99,1BTC00994b,Seychelles,AS36997,0,HIGH_VOLUME_SERVICE,5.0,6.0,4.834333,4.82873,4.834333,0.005603,0.0011590016657933991,0.8333333333333334,1.0011603465093306,1.1999976000048,0.005215312378888889,2.5790305419748583,2.321538529882966,0.0,0.0,53.0,24.0,29.0,4.0,4.0,1.3660576666666666,0.8468117213463916,3.1751929999999997,1.2083333333333333,49.0,73.0,49.0,1.0,1.0,1.0,155987.0,53152.0,0.0003846474385439398,0.0,0.0,0.0,2.0,0.0,3.0,0.0,15.0,7.0,8.0,0.05571347815069141,265.0,922.0
TX_007177_7138,2026-01-29 03:02:05,2026-01-29 03:02:05,119.81.130.159,45.33.32.253,1BTC00581x,Singapore,AS4657,0,NORMAL_USER,2.0,1.0,1.534887,1.533639,1.534887,0.001248,0.0008130891720367689,2.0,1.0008137508240205,0.49999750001249993,0.0,0.0,0.999915309060005,0.0,0.0,106.0,79.0,27.0,7.0,7.0,2.276279405063291,4.248825509758341,2.7600116296296298,0.34177215189873417,38.0,2.0,38.0,1.0,1.0,0.2,110772.0,110772.0,0.0005416531252896351,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,4.0,3.0,0.03367057646456491,352.0,390.0
TX_007178_1067,2026-01-29 03:08:26,2026-01-29 03:08:26,104.244.72.25,103.21.244.220,1BTC00905x,United States,AS16509,0,NORMAL_USER,1.0,2.0,1.414836,1.414139,1.414836,0.000697,0.0004926366024048017,0.5,1.000492879412844,1.9999800001999979,0.0027374347202499994,0.9960466877179885,0.0,0.0,0.0,141.0,110.0,31.0,6.0,6.0,0.8638779636363634,0.7121882707533926,4.124056677419355,0.2818181818181818,105.0,62.0,105.0,1.0,1.0,1.0,58626.0,12008.0,0.0010234367002655072,0.0,0.0,3.0,16.0,0.0,4.0,0.125,7.0,3.0,4.0,0.04086688116579273,105.0,868.0
TX_007179_2472,2026-01-29 03:22:22,2026-01-29 03:22:22,194.87.144.193,194.87.144.216,1BTC00294b,Russia,AS12389,0,NORMAL_USER,1.0,1.0,1.366608,1.366298,1.366608,0.00031,0.00022683900577195507,1.0,1.0002268904733813,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,120.0,89.0,31.0,4.0,3.0,0.6184183595505617,0.4654834069840607,3.8194315806451615,0.34831460674157305,48.0,27.0,48.0,1.0,1.0,1.0,8527.0,18763.0,0.007036472373593911,0.0,1.0,1.0,11.0,0.0,3.0,0.041666666666666664,6.0,3.0,3.0,0.03392390064532808,52.0,781.0
TX_007180_4876,2026-01-29 03:37:01,2026-01-29 03:37:01,103.21.244.174,119.81.130.225,1BTC00881x,India,AS55836,0,MINER,1.0,3.0,8.519355,8.509889000000001,8.519355,0.009466,0.0011111169801000195,0.3333333333333333,1.001112352934333,2.9999700002999967,0.0731485758035555,1.5783033672757898,0.0,0.0,0.0,44.0,11.0,33.0,2.0,2.0,7.001343545454546,3.19068329589166,2.9642717575757573,3.0,65.0,9.0,19.0,1.0,1.0,0.9,142762.0,23214.0,0.000420279906388235,0.0,0.0,0.0,6.0,0.0,2.0,0.0,8.0,3.0,5.0,0.04428298208565231,338.0,585.0
TX_007181_3524,2026-01-29 03:37:38,2026-01-29 03:37:38,178.62.204.39,194.87.144.216,1BTC00910b,United Kingdom,AS2856,0,EXCHANGE,11.0,13.0,13.947443999999999,13.931768,13.947443999999999,0.015676,0.0011239335321941426,0.8461538461538461,1.0011251981801592,1.1818171074389934,0.011585334333940824,3.693115521803136,3.456771771998852,1.0,1.0,60.0,33.0,27.0,11.0,8.0,10.485184696969696,7.936718373886442,3.1987891851851855,0.8181818181818182,64.0,38.0,10.0,1.0,1.0,1.0,486108.0,37036.0,0.0001234293613739451,0.0,0.0,0.0,1.0,0.0,2.0,0.0,28.0,13.0,15.0,0.06275601569417902,640.0,382.0
TX_007182_5754,2026-01-29 03:38:30,2026-01-29 03:38:30,51.15.89.164,45.33.32.160,1BTC01152b,Germany,AS24940,0,EXCHANGE,12.0,4.0,42.502345,42.437821,42.502345,0.064524,0.0015181279997609543,3.0,1.001520436216553,0.33333305555578707,0.8821939067166865,1.994395653470045,3.582209837949864,0.0,1.0,77.0,46.0,31.0,18.0,9.0,6.899570891304347,4.366286085875756,2.656535741935483,0.6739130434782609,37.0,31.0,11.0,1.0,1.0,1.0,282028.0,33069.0,0.00021274483383874136,0.0,0.0,0.0,1.0,0.0,2.0,0.0,20.0,14.0,6.0,0.06146349009190035,231.0,424.0
TX_007183_2948,2026-01-29 03:52:48,2026-01-29 03:52:48,178.62.204.160,51.15.89.118,1BTC00584z,United Kingdom,AS2856,0,MINER,1.0,4.0,7.239859,7.235437,7.239859,0.004422,0.0006107853757925395,0.25,1.000611158662566,3.9999600003999958,0.1019196980661875,1.9757941021675736,0.0,0.0,0.0,63.0,38.0,25.0,8.0,3.0,9.493573289473682,8.490673919642754,2.9560494800000003,0.6578947368421053,58.0,25.0,15.0,1.0,1.0,1.0,7385.0,14776.0,0.008124576833954534,0.0,1.0,1.0,3.0,0.0,4.0,0.041666666666666664,9.0,3.0,6.0,0.037708498807847296,260.0,612.0
TX_007184_9507,2026-01-29 03:57:17,2026-01-29 03:57:17,119.81.130.31,194.87.144.60,1BTC01179x,Singapore,AS4657,0,NORMAL_USER,2.0,1.0,1.609686,1.608689,1.609686,0.000997,0.0006193754558342435,2.0,1.0006197593195452,0.49999750001249993,0.0,0.0,0.9999969128979485,0.0,0.0,129.0,109.0,20.0,7.0,5.0,2.061776366972477,4.089888430573266,3.2168728500000006,0.1834862385321101,108.0,37.0,75.0,1.0,1.0,1.0,28968.0,22302.0,0.0020712510349105043,0.0,0.0,3.0,25.0,0.0,4.0,0.125,7.0,4.0,3.0,0.04682140740801601,233.0,272.0
TX_007185_9293,2026-01-29 04:00:36,2026-01-29 04:00:36,51.15.89.115,119.81.130.29,1BTC00127z,Germany,AS24940,0,NORMAL_USER,1.0,1.0,1.450928,1.449372,1.450928,0.001556,0.0010724171013310102,1.0,1.001073568414458,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,59.0,36.0,23.0,2.0,2.0,0.5720411666666668,0.40221759511374355,3.6154121304347826,0.6388888888888888,146.0,45.0,146.0,0.0,1.0,1.0,168997.0,16003.0,0.00035503588819002496,0.0,0.0,0.0,3.0,0.0,6.0,0.0,6.0,3.0,3.0,0.036553089678624605,162.0,173.0
TX_007186_3797,2026-01-29 04:13:18,2026-01-29 04:13:18,91.200.12.58,194.87.144.52,1BTC01038c,Seychelles,AS36997,0,NORMAL_USER,2.0,2.0,0.80014,0.799606,0.80014,0.000534,0.0006673832079386107,1.0,1.000667828905736,0.9999950000249999,0.001738723203999999,0.9921390871874916,0.998112374799903,0.0,0.0,67.0,44.0,23.0,1.0,1.0,0.6864467954545455,0.3982298955851997,3.968082739130435,0.5227272727272727,136.0,14.0,135.0,0.0,1.0,1.0,12211.0,12211.0,0.00491360248553468,0.0,1.0,2.0,9.0,0.0,3.0,0.08333333333333333,8.0,4.0,4.0,0.037033694964053746,102.0,720.0
TX_007187_0677,2026-01-29 04:16:16,2026-01-29 04:16:16,104.244.72.179,45.33.32.160,1BTC00546c,United States,AS16509,0,NORMAL_USER,1.0,2.0,0.796348,0.7960130000000001,0.796348,0.000335,0.00042067036019428694,0.5,1.0004208473982208,1.9999800001999979,0.00277649955625,0.9873194643193908,0.0,0.0,0.0,57.0,39.0,18.0,1.0,1.0,0.5311857435897436,0.40971121486942536,3.0275818333333335,0.46153846153846156,125.0,26.0,124.0,1.0,1.0,1.0,24060.0,24060.0,0.002493765584998435,0.0,0.0,2.0,7.0,0.0,4.0,0.08333333333333333,7.0,3.0,4.0,0.03133280996820169,165.0,513.0
TX_007188_6962,2026-01-29 04:22:05,2026-01-29 04:22:05,103.21.244.174,103.21.244.254,1BTC00690c,India,AS55836,0,MERCHANT,1.0,2.0,0.03789,0.03784,0.03789,5e-05,0.0013196093956188968,0.5,1.0013213530655392,1.9999800001999979,3.572099999999997e-08,0.9999280164748934,0.0,0.0,0.0,94.0,67.0,27.0,4.0,4.0,0.44650992537313433,0.4190812182743079,2.038301814814815,0.40298507462686567,66.0,9.0,19.0,1.0,1.0,0.9,23790.0,2704.0,0.0025220680947784496,0.0,0.0,3.0,8.0,1.0,3.0,0.125,7.0,3.0,4.0,0.03168308455385382,65.0,1349.0
TX_007189_5667,2026-01-29 04:25:12,2026-01-29 04:25:12,119.81.130.232,198.51.100.11,1BTC01023c,Singapore,AS4657,0,MERCHANT,2.0,3.0,0.6929339999999999,0.692791,0.6929339999999999,0.000143,0.00020636886052639936,0.6666666666666666,1.0002064114574236,1.4999925000374998,0.0003642581962222226,1.5799678590223598,0.9995121129000515,0.0,0.0,48.0,24.0,24.0,3.0,2.0,0.7715357916666666,0.8532080532451223,3.69081725,1.0,82.0,69.0,63.0,1.0,1.0,1.0,211299.0,5371.0,0.0002839578038569062,0.0,0.0,0.0,3.0,0.0,5.0,0.0,9.0,4.0,5.0,0.04137913571479668,359.0,535.0
TX_007190_8919,2026-01-29 04:26:00,2026-01-29 04:26:00,51.15.89.38,194.87.144.200,1BTC01140y,Germany,AS24940,0,EXCHANGE,6.0,7.0,54.644259000000005,54.616867,54.644259000000005,0.027392,0.0005012786430135323,0.8571428571428571,1.0005015300493163,1.1666647222254631,0.866030750624816,2.7963532976980443,2.582679732172495,0.0,1.0,91.0,69.0,22.0,16.0,10.0,9.091420014492753,6.6619800526840525,2.431028727272727,0.3188405797101449,42.0,109.0,42.0,1.0,1.0,1.0,134089.0,66770.0,0.00044746399775914033,0.0,0.0,0.0,6.0,0.0,3.0,0.0,17.0,8.0,9.0,0.052416192509977935,109.0,1258.0
TX_007191_2879,2026-01-29 04:39:21,2026-01-29 04:39:21,178.62.204.5,194.87.144.7,1BTC00905x,United Kingdom,AS2856,0,NORMAL_USER,2.0,1.0,0.031802,0.031752,0.031802,5e-05,0.0015722281617508336,2.0,1.0015747039556562,0.49999750001249993,0.0,0.0,0.9996072801100406,0.0,0.0,142.0,111.0,31.0,6.0,6.0,0.8688415495495493,0.7108816671471964,4.124056677419355,0.27927927927927926,104.0,84.0,104.0,1.0,1.0,1.0,5455.0,30836.0,0.010999083389552551,0.0,1.0,2.0,16.0,0.0,2.0,0.08333333333333333,7.0,4.0,3.0,0.039516657659554304,146.0,773.0
TX_007192_3700,2026-01-29 04:52:05,2026-01-29 04:52:05,119.81.130.29,198.51.100.125,1BTC00752z,Singapore,AS4657,0,NORMAL_USER,1.0,2.0,0.459479,0.45868699999999996,0.459479,0.000792,0.0017236913983011192,0.5,1.0017266676404608,1.9999800001999979,0.0008174166902500002,0.988760535377786,0.0,0.0,0.0,95.0,69.0,26.0,12.0,7.0,1.7499002753623187,2.761161803080005,2.795792192307692,0.37681159420289856,92.0,3.0,92.0,1.0,1.0,0.3,15792.0,15792.0,0.003799392094858541,0.0,1.0,1.0,16.0,0.0,2.0,0.041666666666666664,7.0,3.0,4.0,0.0339301929864433,174.0,800.0
TX_007193_7608,2026-01-29 05:04:43,2026-01-29 05:04:43,198.51.100.11,104.244.72.116,1BTC01145y,Private Network,AS0,0,NORMAL_USER,2.0,1.0,1.1578840000000001,1.156116,1.1578840000000001,0.001768,0.0015269232496519511,2.0,1.00152925830972,0.49999750001249993,0.0,0.0,0.9986977367294951,0.0,0.0,63.0,30.0,33.0,2.0,2.0,0.6074123333333333,0.5326413388760041,3.1795976969696973,1.1,48.0,25.0,48.0,1.0,1.0,1.0,171095.0,69127.0,0.00035068236942337985,0.0,0.0,0.0,4.0,0.0,1.0,0.0,7.0,4.0,3.0,0.03974993090561124,80.0,938.0
TX_007194_3983,2026-01-29 05:14:26,2026-01-29 05:14:26,104.244.72.25,103.21.244.29,1BTC00905x,United States,AS16509,0,NORMAL_USER,1.0,1.0,0.253466,0.253184,0.253466,0.000282,0.0011125752566419165,1.0,1.0011138144590495,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,143.0,112.0,31.0,6.0,6.0,0.8612293214285714,0.7122307733393923,4.124056677419355,0.2767857142857143,106.0,62.0,106.0,1.0,1.0,1.0,2105.0,7560.0,0.028503562809959318,1.0,2.0,3.0,17.0,0.0,3.0,0.125,6.0,3.0,3.0,0.04258946993892757,116.0,444.0
TX_007195_8757,2026-01-29 05:21:44,2026-01-29 05:21:44,194.87.144.193,45.33.32.148,1BTC00294b,Russia,AS12389,0,NORMAL_USER,2.0,1.0,1.5815130000000002,1.578928,1.5815130000000002,0.002585,0.0016345107501487498,2.0,1.0016371867494909,0.49999750001249993,0.0,0.0,0.9995294395263301,0.0,0.0,122.0,90.0,32.0,4.0,3.0,0.6267315777777777,0.4694870163642672,4.00577378125,0.35555555555555557,49.0,27.0,49.0,1.0,1.0,1.0,7162.0,7162.0,0.008377548159204764,0.0,2.0,2.0,11.0,0.0,4.0,0.08333333333333333,7.0,4.0,3.0,0.03820151503424081,146.0,892.0
TX_007196_5745,2026-01-29 05:26:00,2026-01-29 05:26:00,194.87.144.10,185.220.101.34,1BTC00741x,Russia,AS12389,0,MINER,1.0,1.0,11.965456,11.946304,11.965456,0.019152,0.0016006076157899873,1.0,1.001603173667772,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,88.0,58.0,30.0,13.0,8.0,4.681380999999999,4.456596999778617,2.8171623,0.5172413793103449,102.0,27.0,79.0,1.0,1.0,1.0,263307.0,9641.0,0.00022787088834600404,0.0,0.0,0.0,9.0,0.0,8.0,0.0,6.0,3.0,3.0,0.042423667089508676,141.0,729.0
TX_007197_0481,2026-01-29 05:35:39,2026-01-29 05:35:39,45.33.32.253,91.200.12.179,1BTC00420a,Switzerland,AS51167,0,NORMAL_USER,1.0,2.0,0.505958,0.505348,0.505958,0.00061,0.0012056336691978384,0.5,1.0012070889763094,1.9999800001999979,0.00027632412899999996,0.9968756768210976,0.0,0.0,0.0,77.0,50.0,27.0,1.0,1.0,0.62443446,0.3948844751276611,4.136129407407408,0.54,179.0,66.0,178.0,1.0,1.0,1.0,120362.0,19602.0,0.0004984962030791698,0.0,0.0,0.0,9.0,0.0,3.0,0.0,7.0,3.0,4.0,0.03483129743622578,71.0,489.0
TX_007198_5813,2026-01-29 05:45:37,2026-01-29 05:45:37,178.62.204.160,103.21.244.205,1BTC00584z,United Kingdom,AS2856,0,MINER,1.0,2.0,9.24953,9.232887999999999,9.24953,0.016642,0.001799226555295242,0.5,1.0018024696064765,1.9999800001999979,0.09247316083599978,0.9968677269768564,0.0,0.0,0.0,64.0,39.0,25.0,8.0,3.0,9.435785743589744,8.388679258915383,2.9560494800000003,0.6410256410256411,59.0,25.0,15.0,1.0,1.0,1.0,6769.0,6769.0,0.008863938530264532,0.0,2.0,2.0,4.0,0.0,5.0,0.08333333333333333,7.0,3.0,4.0,0.036372780681601415,225.0,847.0
TX_007199_8388,2026-01-29 05:46:31,2026-01-29 05:46:31,103.21.244.27,104.244.72.13,1BTC00853z,India,AS55836,0,EXCHANGE,8.0,16.0,23.578021,23.557936,23.578021,0.020085,0.0008518526639703985,0.5,1.000852578935608,1.9999975000031252,0.049286760359624995,3.980843040676715,2.9986295782761028,1.0,1.0,55.0,23.0,32.0,12.0,7.0,9.017262086956524,4.435217267175375,2.99285196875,1.391304347826087,19.0,68.0,19.0,1.0,1.0,1.0,1845382.0,117380.0,3.2513593391327576e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,10.0,18.0,0.06541325083251893,611.0,680.0
TX_007200_1044,2026-01-29 05:53:37,2026-01-29 05:53:37,103.21.244.205,194.87.144.172,1BTC01100a,India,AS55836,1,SUSPICIOUS_ACTOR,7.0,3.0,9.26871,9.265103,9.26871,0.003607,0.00038915879340274966,2.3333333333333335,1.0003893102969281,0.4285708163274053,0.10327288685355551,1.5769672269517785,2.804119079321593,0.0,1.0,49.0,23.0,26.0,8.0,4.0,5.0035289999999994,5.133690677852245,3.0387751538461547,1.1304347826086956,90.0,139.0,90.0,1.0,1.0,1.0,78754.0,15444.0,0.0007618660638492183,0.0,0.0,1.0,2.0,0.0,6.0,0.041666666666666664,14.0,9.0,5.0,0.0534389166363611,202.0,450.0
TX_007201_6237,2026-01-29 06:04:15,2026-01-29 06:04:15,51.15.89.113,119.81.130.223,1BTC00294b,Germany,AS24940,0,NORMAL_USER,1.0,2.0,0.823443,0.822435,0.823443,0.001008,0.001224128446049089,0.5,1.0012256287730945,1.9999800001999979,0.0019901859322499996,0.9914935157531262,0.0,0.0,0.0,123.0,91.0,32.0,4.0,3.0,0.6287559780219779,0.46729510990228956,4.00577378125,0.3516483516483517,61.0,46.0,61.0,1.0,1.0,1.0,2551.0,18240.0,0.023520188069305416,1.0,3.0,3.0,12.0,0.0,3.0,0.125,7.0,3.0,4.0,0.035701188541708805,81.0,760.0
TX_007202_3022,2026-01-29 06:06:57,2026-01-29 06:06:57,178.62.204.178,198.51.100.11,1BTC00286z,United Kingdom,AS2856,0,NORMAL_USER,1.0,1.0,0.634472,0.633225,0.634472,0.001247,0.00196541376136378,1.0,1.0019692842196692,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,111.0,75.0,36.0,6.0,4.0,2.7527580933333335,5.433245658616889,3.9450259444444455,0.48,94.0,3.0,94.0,1.0,1.0,0.3,111370.0,67831.0,0.000538744724742862,0.0,0.0,0.0,9.0,0.0,1.0,0.0,6.0,3.0,3.0,0.03166422622403464,162.0,598.0
TX_007203_0310,2026-01-29 06:12:31,2026-01-29 06:12:31,119.81.130.31,198.51.100.98,1BTC00062y,Singapore,AS4657,0,MINER,1.0,5.0,7.642268,7.633054,7.642268,0.009214,0.0012056630309222342,0.2,1.001207118408962,4.999950000499995,0.010139383820959996,2.318782481022021,0.0,0.0,0.0,50.0,14.0,36.0,3.0,3.0,7.511645642857141,2.685746883434279,5.3155964722222215,2.5714285714285716,109.0,38.0,76.0,1.0,1.0,1.0,348445.0,8114.0,0.00017219360300270648,0.0,0.0,0.0,2.0,0.0,4.0,0.0,10.0,3.0,7.0,0.0545091927829239,366.0,618.0
TX_007204_8074,2026-01-29 06:18:26,2026-01-29 06:18:26,198.51.100.249,198.51.100.95,1BTC00157y,Private Network,AS0,0,NORMAL_USER,2.0,1.0,0.659688,0.659171,0.659688,0.000517,0.0007837038114987691,2.0,1.000784318484885,0.49999750001249993,0.0,0.0,0.9999415541571189,0.0,0.0,101.0,61.0,40.0,5.0,5.0,2.4361989180327863,3.5617408336729874,4.3436702,0.6557377049180327,77.0,18.0,77.0,1.0,1.0,1.0,26123.0,52434.0,0.002296826550435698,0.0,0.0,1.0,15.0,0.0,4.0,0.041666666666666664,7.0,4.0,3.0,0.03548430557061367,184.0,393.0
TX_007205_0139,2026-01-29 06:18:39,2026-01-29 06:18:39,185.220.101.79,119.81.130.182,1BTC00745b,Netherlands,AS13335,0,EXCHANGE,11.0,9.0,49.42265,49.351143,49.42265,0.071507,0.001446846739298682,1.2222222222222223,1.0014489431379532,0.8181810743808415,0.3335987497546665,3.161720136467488,3.4577919502284202,1.0,1.0,49.0,16.0,33.0,5.0,5.0,8.331937374999999,8.679326549461296,2.6054513333333333,2.0625,73.0,72.0,27.0,1.0,1.0,1.0,1447849.0,24080.0,4.144078560650012e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,13.0,11.0,0.07893208386704563,423.0,463.0
TX_007206_5438,2026-01-29 06:31:30,2026-01-29 06:31:30,194.87.144.172,103.21.244.162,1BTC00757b,Russia,AS12389,0,NORMAL_USER,2.0,1.0,0.512199,0.511285,0.512199,0.000914,0.001784462679544474,2.0,1.0017876526790341,0.49999750001249993,0.0,0.0,0.9987018736827613,0.0,0.0,63.0,32.0,31.0,3.0,3.0,0.49516909374999996,0.3216242417768326,3.664721129032258,0.96875,105.0,103.0,105.0,1.0,1.0,1.0,111434.0,95483.0,0.0005384353069495454,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,4.0,3.0,0.03702336500021893,122.0,1327.0
TX_007207_0980,2026-01-29 06:31:38,2026-01-29 06:31:38,103.21.244.205,194.87.144.214,1BTC00585z,India,AS55836,1,SUSPICIOUS_ACTOR,1.0,15.0,44.894306,44.866649,44.894306,0.027657,0.0006160469436814549,0.06666666666666667,1.0006164266914608,14.999850001499984,0.0539347663699289,3.902575327029772,0.0,1.0,0.0,72.0,48.0,24.0,17.0,7.0,6.966538479166665,7.294278416412377,4.775604958333333,0.5,91.0,142.0,91.0,1.0,1.0,1.0,104145.0,2281.0,0.0005761198328699294,0.0,0.0,0.0,2.0,1.0,7.0,0.0,20.0,3.0,17.0,0.03550166958920208,1145.0,555.0
TX_007208_2267,2026-01-29 06:37:56,2026-01-29 06:37:56,119.81.130.215,119.81.130.29,1BTC00550a,Singapore,AS4657,0,MERCHANT,4.0,2.0,0.992822,0.9918130000000001,0.992822,0.001009,0.0010162949652606408,2.0,1.0010173288714705,0.49999875000312505,0.0006775869302499992,0.9980115733730646,1.998130689007005,0.0,0.0,77.0,47.0,30.0,2.0,2.0,0.4857804680851064,0.3601061521867087,4.364569066666666,0.6382978723404256,173.0,44.0,148.0,1.0,1.0,1.0,25004.0,25004.0,0.0023996160604704783,0.0,0.0,1.0,6.0,0.0,3.0,0.041666666666666664,10.0,6.0,4.0,0.030856626787801184,193.0,240.0
TX_007209_8856,2026-01-29 06:51:41,2026-01-29 06:51:41,51.15.89.204,104.244.72.106,1BTC00085c,Germany,AS24940,0,NORMAL_USER,1.0,2.0,0.021648,0.021598,0.021648,5e-05,0.0023096821877309683,0.5,1.0023150291693677,1.9999800001999979,1.8404099999999974e-07,0.9988613078346418,0.0,0.0,0.0,125.0,89.0,36.0,1.0,1.0,0.6094448202247191,0.44411582291234986,3.2652396111111113,0.4044943820224719,127.0,79.0,127.0,1.0,1.0,1.0,49244.0,29642.0,0.0012184225486925467,0.0,0.0,2.0,18.0,0.0,3.0,0.08333333333333333,7.0,3.0,4.0,0.03854493586348147,292.0,563.0
TX_007210_9410,2026-01-29 06:52:27,2026-01-29 06:52:27,103.21.244.58,198.51.100.42,1BTC00799c,India,AS55836,0,EXCHANGE,12.0,11.0,6.045627,6.038534,6.045627,0.007093,0.0011732447271391372,1.0909090909090908,1.001174622847201,0.9166659027784144,0.0022705588985950406,3.453971283961175,3.5824235290326993,1.0,1.0,81.0,49.0,32.0,6.0,5.0,8.347747040816328,5.162010478179539,3.68249959375,0.6530612244897959,28.0,75.0,28.0,1.0,1.0,1.0,258532.0,25850.0,0.0002320795878176752,0.0,0.0,0.0,1.0,0.0,2.0,0.0,27.0,14.0,13.0,0.07337853234418218,429.0,642.0
